employee_id,training_date,training_name,training_type,outcome,training_location,trainer,duration_days,cost
3218,1/21/2023,Leadership Development,External,Failed,Stephensville,Dawn Gardner,2,526.6
3219,3/28/2023,Communication Skills,External,Passed,Vanessaport,Kaitlin Lynn,2,771.06
3222,9/25/2022,Communication Skills,Internal,Passed,East Charleneberg,Jeffrey Robinson,3,433.67
3223,3/14/2023,Communication Skills,Internal,Failed,Darinmouth,Eric Lucas,4,158.97
3226,3/1/2023,Leadership Development,External,Failed,Sarahmouth,Yvette Myers,2,471.42
3228,8/9/2022,Customer Service,External,Passed,Websterstad,Valerie Gonzalez,3,272.77
3229,12/30/2022,Technical Skills,Internal,Failed,South Davidview,Charles Bender,3,757.48
3230,10/14/2022,Project Management,External,Passed,East Vincentstad,Kyle Horton,5,466.81
3231,10/24/2022,Customer Service,External,Failed,Port Timview,Alyssa Lowe,3,668.59
3234,11/3/2022,Leadership Development,Internal,Passed,South Katelyn,Lorraine Rodriguez,3,185.58
3237,6/12/2023,Leadership Development,Internal,Failed,West Ryanside,Tiffany Barajas,5,114.81
3239,10/15/2022,Leadership Development,External,Passed,Martinezside,Amber Williams,1,818.77
3241,10/14/2022,Communication Skills,Internal,Passed,Kennethport,Kevin Ramirez,5,674.84
3243,9/20/2022,Technical Skills,Internal,Passed,Dominguezmouth,Amanda Olsen,1,174.03
3244,12/1/2022,Communication Skills,Internal,Failed,Port Kimberlyshire,Ricky Thomas,4,816.37
3248,1/28/2023,Customer Service,External,Passed,Jacksonshire,Jessica Miller,2,222.11
3249,3/8/2023,Communication Skills,Internal,Failed,Nelsonside,Beth Kennedy,4,875.83
3250,2/6/2023,Communication Skills,External,Passed,Moodyborough,Amanda Black,1,232.39
3256,4/1/2023,Customer Service,External,Failed,Stoneborough,Jeffrey Gutierrez,4,202.81
3257,6/24/2023,Project Management,External,Passed,North Michellefort,Molly Gutierrez,3,309.86
3258,7/16/2023,Leadership Development,Internal,Passed,South Laura,William Bowman,2,909.73
3260,12/3/2022,Customer Service,External,Failed,Mooreland,Debbie Mccormick,2,681.18
3261,4/17/2023,Project Management,External,Failed,Scottmouth,Sharon Mcconnell,3,253.14
3262,5/10/2023,Communication Skills,Internal,Passed,New Joshuamouth,Ian Brown,4,959.73
3263,4/11/2023,Project Management,Internal,Passed,Jonathanstad,Patricia Boone,5,320.26
3264,9/1/2022,Leadership Development,Internal,Failed,Stephentown,Joe Garcia,4,506.18
3265,12/7/2022,Customer Service,External,Failed,Fergusonmouth,Taylor Bradley,1,721.96
3266,11/17/2022,Project Management,External,Failed,East Bridget,Michael Mercado,5,157.85
3268,6/24/2023,Project Management,Internal,Failed,Daleland,Kelly Miller,5,988.08
3269,4/11/2023,Customer Service,Internal,Passed,West Shirley,Anna Clark,1,322.45
3270,10/13/2022,Leadership Development,External,Passed,Stonehaven,Ronald Jones,1,147.59
3273,11/4/2022,Technical Skills,Internal,Passed,Port Jessica,Justin Reynolds,3,484.19
3275,11/28/2022,Technical Skills,Internal,Failed,Morrisfurt,Brittney Lowe,3,942.66
3276,8/15/2022,Project Management,External,Passed,West Deannafurt,Benjamin Pittman,3,826.54
3281,1/23/2023,Project Management,Internal,Passed,South Shelbyfurt,Tara Brown,3,104.8
3282,5/9/2023,Project Management,External,Failed,Nguyentown,Michelle Salas,2,939.86
3283,3/3/2023,Communication Skills,Internal,Failed,Marissachester,Jennifer Myers,2,353.7
3284,10/20/2022,Technical Skills,External,Failed,Loritown,Mark Lloyd,5,538.22
3285,5/7/2023,Project Management,External,Failed,Lake Michaelhaven,Kimberly Fisher,2,698.54
3286,5/16/2023,Project Management,External,Passed,West Frankside,Christopher Dudley,1,692.96
3287,8/18/2022,Project Management,Internal,Failed,Paulport,Becky James,3,997.37
3288,12/15/2022,Customer Service,Internal,Failed,South Patricia,Shawn Glass,1,523.79
3289,3/31/2023,Customer Service,Internal,Passed,Riggsstad,Daniel Ross,5,923.23
3290,1/24/2023,Customer Service,External,Passed,Davisberg,Michael Howard,5,406.19
3295,10/4/2022,Leadership Development,Internal,Passed,Jeffersonville,Anna Raymond,4,286.88
3299,4/2/2023,Leadership Development,Internal,Failed,North Brian,Danielle Santiago,4,721.03
3303,7/19/2023,Customer Service,Internal,Failed,Lake Dustin,Cheryl Watts,2,249.76
3304,6/15/2023,Communication Skills,External,Failed,North Kevinburgh,Susan Nelson,2,123.32
3307,1/28/2023,Leadership Development,Internal,Passed,Knightview,James Benton,5,837.16
3308,4/5/2023,Project Management,Internal,Passed,Port Joeville,Joanna Rivers PhD,4,864.47
3309,9/15/2022,Customer Service,External,Passed,New Scottborough,Sean Sanchez,3,547.86
3312,11/11/2022,Communication Skills,Internal,Failed,New Adamborough,Christopher Ramirez,4,760.81
3313,3/30/2023,Technical Skills,Internal,Failed,Port Brittany,Jeffrey Higgins,1,705.95
3314,6/10/2023,Customer Service,External,Failed,Wongville,Emma Moran,2,651.52
3316,8/17/2022,Communication Skills,Internal,Failed,Riveramouth,Mary Gibson,1,780.12
3317,12/20/2022,Customer Service,External,Passed,Port Robert,Stephanie Edwards,1,870.15
3319,6/27/2023,Technical Skills,Internal,Passed,Ramirezland,Maurice Rivera,2,141.88
3320,10/16/2022,Project Management,Internal,Passed,Cynthiaview,Brittany Rodriguez,3,678.77
3321,8/23/2022,Project Management,Internal,Passed,New Morganshire,Cynthia Bailey,1,134.05
3326,11/6/2022,Project Management,Internal,Passed,Floydview,Michael Bell,3,115.27
3327,6/4/2023,Customer Service,Internal,Failed,Karihaven,Ariel Hicks,3,454.55
3328,11/26/2022,Technical Skills,Internal,Failed,South Christopher,John Faulkner,1,391.22
3329,12/21/2022,Customer Service,External,Failed,Galvanville,Anthony Burton,3,845.51
3330,4/22/2023,Project Management,External,Failed,Greenfort,Manuel Byrd,2,713.22
3332,2/9/2023,Technical Skills,Internal,Passed,New Kevintown,Heather Hoover,5,385.68
3336,4/2/2023,Leadership Development,Internal,Failed,Estradamouth,Stacey Anderson,4,290.13
3337,4/28/2023,Customer Service,Internal,Failed,Brianbury,Christopher Warren,3,933.76
3338,6/23/2023,Project Management,External,Failed,Avilafurt,Michael Hill,3,796.62
3339,2/2/2023,Customer Service,External,Failed,North Jamesburgh,James Mclean,4,986.69
3340,7/9/2023,Technical Skills,External,Failed,Hollyfort,Jeremy Paul,4,965.82
3342,11/15/2022,Leadership Development,Internal,Failed,Clarkville,Guy Cuevas,4,583.66
3344,11/20/2022,Communication Skills,Internal,Failed,West Todd,Michael Schultz,5,925
3345,12/28/2022,Project Management,External,Failed,Alexishaven,Julia Hernandez,5,127.93
3348,4/29/2023,Project Management,Internal,Passed,Kennethtown,Colton Knight,2,922.33
3352,4/26/2023,Project Management,Internal,Failed,Kyletown,Sandra Rodriguez,1,140.61
3353,3/14/2023,Project Management,External,Failed,Katherinestad,Lee Holt,3,749.47
3354,11/19/2022,Communication Skills,Internal,Failed,South Elizabeth,Sarah Ramirez,5,503.22
3355,6/14/2023,Leadership Development,Internal,Passed,Kristamouth,Jimmy Day,4,492.21
3356,8/8/2022,Leadership Development,External,Passed,East Nicholefurt,Nicole Rodgers,5,890.94
3357,7/12/2023,Technical Skills,Internal,Failed,Lake Jeffreyberg,Justin Henson,2,621.3
3358,8/28/2022,Customer Service,External,Failed,South Melissa,Eric Webb,5,806.4
3359,4/13/2023,Project Management,External,Passed,Port Janice,Meghan Romero,5,886.07
3360,12/14/2022,Customer Service,External,Passed,Harrisport,Robert George,3,740.89
3362,7/31/2023,Customer Service,Internal,Passed,North Katherineberg,Samantha Chase MD,2,348.84
3363,5/22/2023,Customer Service,External,Passed,East Diane,Steven Wood,2,826.15
3365,8/23/2022,Communication Skills,External,Failed,Nathanton,Robert Blanchard,1,349.86
3368,11/28/2022,Leadership Development,Internal,Failed,West Kelly,Donna Webster MD,5,970.35
3369,10/1/2022,Project Management,Internal,Passed,Hicksland,Zachary Ferrell,5,152.86
3370,6/6/2023,Customer Service,External,Passed,Mosleyland,Scott Gordon,2,264.88
3373,12/29/2022,Customer Service,External,Failed,North Dominique,Jonathan Flores,1,575.42
3374,11/27/2022,Communication Skills,Internal,Passed,Gabrielleport,Laura Cowan,4,123.64
3377,10/24/2022,Communication Skills,Internal,Passed,New Ryan,Luis Greer,2,485.17
3378,7/8/2023,Technical Skills,External,Passed,Port Ashleymouth,Thomas Jensen,1,731.18
3382,4/14/2023,Project Management,Internal,Failed,Jenniferbury,Thomas Smith,2,815.35
3384,11/19/2022,Leadership Development,Internal,Passed,Kochtown,Randall Little,1,981.44
3385,2/10/2023,Technical Skills,External,Failed,Port Michael,Julie Allen,5,553.4
3387,10/16/2022,Technical Skills,Internal,Passed,South Maureenview,Mrs. Crystal White DVM,3,912.09
3388,11/3/2022,Leadership Development,External,Failed,Kennethborough,Kelly Castaneda,2,278.04
3389,10/18/2022,Project Management,External,Passed,Ramostown,Jordan Williams,5,812.22
3390,11/6/2022,Leadership Development,Internal,Failed,Davismouth,Dwayne Allen,3,765.2
3391,4/1/2023,Communication Skills,Internal,Failed,Johnborough,Kevin Robinson,2,374.13
3393,7/30/2023,Leadership Development,External,Passed,Robinsonshire,Katie Davis,5,538.8
3394,9/12/2022,Leadership Development,External,Failed,Port Connie,Timothy Osborne,3,845.75
3398,8/24/2022,Project Management,External,Passed,New Jennifer,Sherri Robertson,2,155.61
3399,12/1/2022,Leadership Development,External,Failed,Jennafort,Allison Brown,3,898.26
3400,7/21/2023,Leadership Development,External,Passed,North Connortown,Veronica Knapp,1,639.06
3401,4/25/2023,Project Management,Internal,Passed,New Michellestad,James Owens,5,605.29
3407,2/6/2023,Leadership Development,External,Failed,West Mark,George Boone,1,501.87
3410,3/5/2023,Leadership Development,External,Failed,Williamsmouth,Willie Smith,2,729.76
3411,5/31/2023,Customer Service,Internal,Failed,Jasonchester,James Johnson,5,961.53
3412,10/7/2022,Leadership Development,External,Failed,Millerbury,Michael Bailey,2,966.67
3413,3/20/2023,Customer Service,External,Passed,South Angela,Adam Sanford,5,394.1
3414,7/23/2023,Project Management,External,Failed,East Adam,Eric Vaughn,2,616.09
3415,9/16/2022,Leadership Development,Internal,Passed,Fredericktown,Laura Hanson,4,103.35
3416,2/18/2023,Leadership Development,External,Failed,Vaughnchester,Chad Gutierrez,5,488.05
3417,3/10/2023,Project Management,External,Failed,Perrytown,Justin Stone,5,906.21
3418,6/15/2023,Technical Skills,Internal,Passed,Christinaburgh,Kenneth Parker,4,397.08
3419,5/18/2023,Project Management,External,Passed,South Davidfort,Joan Reeves,3,999.72
3423,10/14/2022,Technical Skills,External,Passed,Kramerbury,David Matthews,1,439.65
3426,5/2/2023,Leadership Development,Internal,Failed,North Joshuatown,Joel Brooks,5,675.37
3427,7/15/2023,Leadership Development,Internal,Failed,South Marisa,Taylor Rodriguez,2,606.11
3429,8/13/2022,Leadership Development,External,Failed,East Roberthaven,Taylor Thomas,2,413.28
3430,12/15/2022,Project Management,External,Passed,Garzatown,Holly Elliott,3,663.78
3431,7/13/2023,Technical Skills,External,Failed,Lake Meganville,Donald Martinez,5,399.03
3432,4/18/2023,Project Management,Internal,Passed,Kingchester,Holly Sloan,2,820.33
3433,8/6/2022,Customer Service,External,Passed,Lancehaven,David Stewart,5,295.08
3434,10/7/2022,Leadership Development,Internal,Passed,Jeremyshire,Stephanie Garza,3,790.15
3435,7/19/2023,Customer Service,Internal,Passed,West Randall,John Brown,3,798.4
3436,4/9/2023,Leadership Development,Internal,Failed,Nicolebury,Megan Wilson,5,192.61
3441,1/8/2023,Project Management,Internal,Passed,Carrollside,Robert Kane,4,450.2
3443,2/18/2023,Technical Skills,External,Failed,East Katie,Gary Thornton,3,402.13
3445,7/14/2023,Project Management,External,Passed,Ryanmouth,Andre Wu,2,879.64
3446,12/11/2022,Technical Skills,Internal,Failed,South John,Olivia Holland,5,701.13
3447,4/2/2023,Customer Service,Internal,Failed,Kristenton,Kimberly Doyle,3,353.21
3454,2/7/2023,Communication Skills,Internal,Passed,West Brandon,Jonathan Brady,3,184.9
3456,6/8/2023,Technical Skills,External,Passed,East Aaron,Morgan Wright,2,336.82
3457,4/15/2023,Customer Service,External,Passed,Williamsbury,Jeremy Garcia,4,485.73
3458,12/2/2022,Communication Skills,Internal,Failed,North Deborahville,Joseph Ward,2,409.27
3460,7/8/2023,Communication Skills,External,Failed,Paulashire,Willie Hernandez,5,919.52
3465,6/4/2023,Communication Skills,External,Failed,Port Alexaborough,Trevor Perry,1,706.1
3466,12/7/2022,Customer Service,External,Passed,West Angelaside,Erika Jackson,3,447.66
3467,2/24/2023,Technical Skills,Internal,Failed,Mariabury,Regina Robinson,1,759.7
3468,5/10/2023,Customer Service,Internal,Passed,Patelport,Michael Garcia,3,180.63
3469,8/15/2022,Communication Skills,Internal,Failed,North Jeanetteville,Lisa Barnes,2,552.54
3471,3/23/2023,Customer Service,External,Passed,West Jonathan,Frank Joyce,3,109.98
3472,2/12/2023,Technical Skills,External,Passed,Port Karatown,Matthew Meyer,5,537.24
3474,9/1/2022,Customer Service,External,Failed,New Michaelport,Justin Rodriguez,5,155.51
3475,11/2/2022,Customer Service,Internal,Passed,South Taylorfurt,Jenna Sherman,2,648.76
3477,11/7/2022,Leadership Development,External,Failed,New Cynthia,Kristin Terry,5,429.48
3479,1/18/2023,Communication Skills,Internal,Passed,Stephanieburgh,Michael Dixon,3,443.45
3483,8/10/2022,Project Management,External,Passed,Manuelfort,Cody Adams,4,111.96
3484,6/27/2023,Project Management,External,Passed,Johnsonport,Justin Barton,1,795.7
3485,8/7/2022,Customer Service,Internal,Passed,Port Bradley,Michael Chase,2,796.45
3487,7/17/2023,Project Management,External,Passed,Lake Lindsayton,Duane Trevino,5,132.97
3488,9/20/2022,Communication Skills,Internal,Passed,West Cynthia,Terrence Hopkins,1,308.19
3489,7/2/2023,Project Management,Internal,Passed,Isabelchester,Brittany Savage,1,131.41
3490,7/19/2023,Technical Skills,Internal,Failed,Lake Robertberg,Samantha Williams,3,389.59
3491,7/14/2023,Project Management,Internal,Failed,Petersville,Stephen Blair,3,442.56
3492,9/6/2022,Project Management,Internal,Failed,Christinahaven,Amanda Greene,3,327.66
3493,2/19/2023,Project Management,Internal,Passed,Joelmouth,Cathy Fleming,3,400.95
3494,2/11/2023,Technical Skills,Internal,Passed,Victoriahaven,James Perez,2,910.45
3496,2/16/2023,Project Management,Internal,Failed,Port Ashleybury,Monica Keller,1,806.87
3497,3/11/2023,Communication Skills,Internal,Passed,Kelseyborough,Sydney Johnson,2,184.21
3498,5/30/2023,Project Management,External,Failed,Yorkport,Amy Clark,1,208.43
3502,1/3/2023,Customer Service,External,Failed,East Karlton,Bryan Kennedy PhD,3,427.12
3503,2/20/2023,Technical Skills,Internal,Passed,East Brandonview,Lisa Shelton,4,996.35
3504,6/2/2023,Communication Skills,Internal,Passed,Brittneyside,Linda Pena,5,963.23
3505,9/13/2022,Leadership Development,Internal,Failed,West Jamesburgh,Sophia Roberts,5,260.97
3508,4/4/2023,Communication Skills,External,Passed,South Michael,Ashley Contreras,1,568.22
3509,3/4/2023,Leadership Development,External,Passed,Diamondchester,William Smith,4,612.1
3510,10/27/2022,Technical Skills,External,Passed,Stevensside,Donna Diaz,4,473.23
3514,2/21/2023,Leadership Development,Internal,Failed,West Adam,Jimmy Lucero,3,975.46
3517,9/17/2022,Technical Skills,Internal,Failed,Hillberg,Mr. Frederick Fuentes,3,391.31
3520,9/11/2022,Customer Service,External,Failed,North Anthonybury,Robin Sims,1,607.93
3521,2/28/2023,Communication Skills,Internal,Failed,West Travis,Lindsay Matthews,5,723.5
3522,5/5/2023,Communication Skills,External,Passed,Gonzalesberg,Joe Gonzalez,5,394.04
3525,10/9/2022,Leadership Development,External,Failed,East Michaelburgh,Tara Christensen,4,237.75
3526,10/15/2022,Customer Service,Internal,Passed,Thompsonton,Denise Wilkerson,2,360.5
3528,3/2/2023,Technical Skills,External,Passed,Port Williamville,Joseph Phillips,1,465.96
3530,1/18/2023,Customer Service,External,Passed,Emilyside,Christopher Gonzalez,2,496.85
3532,5/2/2023,Technical Skills,Internal,Failed,Michaelhaven,Scott Anderson,2,771.61
3533,5/11/2023,Leadership Development,Internal,Passed,North Janet,Jamie Dougherty,4,418.4
3534,5/21/2023,Customer Service,Internal,Passed,Jacksonbury,Kathleen Bailey,3,900.96
3536,11/23/2022,Leadership Development,External,Passed,New Jamesstad,Marissa Dean,5,269.03
3537,2/6/2023,Leadership Development,Internal,Passed,Griffintown,Janice Leblanc,4,853.77
3539,3/17/2023,Project Management,External,Failed,Brandtchester,Justin Adams,4,234.77
3541,5/22/2023,Customer Service,External,Passed,East Timothy,Ronald Butler,4,380.3
3543,5/21/2023,Communication Skills,External,Passed,Charlesville,Brett Turner IV,4,171.03
3545,5/4/2023,Customer Service,External,Failed,Lopezbury,Monica Jimenez,5,581.12
3546,11/21/2022,Project Management,External,Passed,New Faith,Stephanie Horton,4,426.45
3547,4/24/2023,Technical Skills,External,Failed,Port Robertbury,Timothy Black,4,805.05
3548,8/16/2022,Leadership Development,External,Passed,Lake Tinamouth,Corey Hernandez,3,368.8
3551,10/27/2022,Communication Skills,External,Failed,Danielfort,Jesus Daniel,1,570.13
3553,12/11/2022,Project Management,Internal,Failed,West David,Christopher Curtis,5,689.48
3554,6/5/2023,Project Management,Internal,Passed,Carsonmouth,Collin Santiago,4,283.33
3555,3/4/2023,Leadership Development,External,Passed,Nashview,Darlene Vega,4,566.12
3557,2/4/2023,Project Management,External,Failed,East Cherylmouth,Melissa Oliver,1,210.38
3558,7/18/2023,Technical Skills,Internal,Passed,Lake Markberg,Cassandra Bell,1,941.54
3560,5/22/2023,Technical Skills,External,Passed,East Jenna,Rebecca Welch,1,738.92
3562,1/2/2023,Project Management,External,Failed,West William,Jason Gallegos,3,808.05
3563,4/6/2023,Leadership Development,External,Passed,Lake Tammyborough,Samantha Fisher,4,886.9
3565,5/6/2023,Project Management,External,Passed,Courtneymouth,Samantha Nichols,4,684.35
3566,9/5/2022,Communication Skills,Internal,Failed,Jordanborough,John Gamble,2,578.81
3567,6/9/2023,Customer Service,Internal,Passed,Sierraton,April Wilson,5,764.51
3576,2/2/2023,Project Management,External,Passed,East Taylor,Jesse Sullivan,5,398.65
3577,1/26/2023,Communication Skills,Internal,Passed,New Jasonland,Mr. John Singh,5,931.46
3578,12/1/2022,Project Management,External,Passed,Allenborough,Nathan Jones,5,115.06
3579,4/27/2023,Communication Skills,External,Failed,South Jillian,Amber Wright,2,199.82
3580,11/4/2022,Communication Skills,Internal,Failed,New Jamesside,Kelly Rodriguez,5,940.2
3581,1/29/2023,Communication Skills,External,Passed,Michaelberg,Todd Ramirez,1,122.07
3584,12/15/2022,Technical Skills,External,Passed,Johnathanmouth,Penny Taylor,5,341.78
3585,2/14/2023,Communication Skills,Internal,Passed,Michaelfort,Jacob Lee,4,107.48
3589,1/7/2023,Communication Skills,Internal,Failed,Tapiabury,Brian Graham,4,881.8
3591,3/1/2023,Customer Service,Internal,Failed,Michaelfurt,Amy Murray,1,247.01
3593,6/15/2023,Project Management,Internal,Failed,West Kathrynmouth,Joanne Ward,3,258.07
3594,5/5/2023,Leadership Development,Internal,Passed,Jamieville,Ian Martinez,5,472.64
3596,12/14/2022,Technical Skills,Internal,Failed,Lake Alejandroborough,Philip Williams,2,289.68
3598,10/11/2022,Technical Skills,Internal,Passed,Aliciahaven,Matthew Alvarado,3,373.87
3599,3/2/2023,Leadership Development,Internal,Passed,Crystalview,Jason Taylor,5,918.86
3600,11/1/2022,Leadership Development,Internal,Passed,Lake Stephanie,Randy Lewis,4,299.7
3601,1/3/2023,Project Management,External,Passed,Leeville,Larry Clark,1,865.58
3602,4/9/2023,Technical Skills,External,Failed,New Michael,Joyce Williams,1,632.59
3605,11/17/2022,Communication Skills,External,Passed,Ayalaton,Jennifer Armstrong,2,102.92
3606,10/31/2022,Project Management,Internal,Passed,New Derrick,Elizabeth Powell,2,255.6
3608,3/14/2023,Project Management,External,Passed,Blankenshiphaven,Robert Herrera,3,834.12
3609,9/23/2022,Customer Service,Internal,Passed,Williamschester,Christopher Jackson,4,273.88
3610,2/15/2023,Customer Service,Internal,Failed,North Betty,Gina Morris,4,217.57
3611,1/7/2023,Customer Service,Internal,Passed,Rojasberg,Alan Robinson,1,482.09
3612,7/3/2023,Leadership Development,External,Failed,Kenthaven,Patricia Phillips,2,614.11
3613,10/8/2022,Customer Service,Internal,Failed,Justinmouth,Kathy Pearson,1,354.22
3616,1/30/2023,Customer Service,Internal,Failed,Lake Sherryside,Jared Moses,4,134.93
3617,4/9/2023,Customer Service,Internal,Passed,East Rachel,Cathy Porter DVM,5,531.1
3621,7/15/2023,Leadership Development,External,Passed,Lake Teresa,Frank Perry,3,879.89
3623,8/3/2023,Project Management,External,Passed,Ballborough,Philip James,2,763.37
3624,4/5/2023,Communication Skills,External,Passed,Thomasberg,William Oconnor,5,962.13
3626,9/25/2022,Communication Skills,Internal,Failed,Whitneytown,Melissa Powell PhD,2,559.78
3627,8/30/2022,Leadership Development,Internal,Failed,West Amandaburgh,Jessica Mills,5,113.89
3628,9/25/2022,Leadership Development,Internal,Failed,Paulshire,Edward Morris,4,858.62
3630,9/24/2022,Technical Skills,Internal,Failed,Hillland,Johnathan Rodriguez,5,507.58
3633,12/1/2022,Communication Skills,Internal,Failed,New Kevinland,Michelle Lewis,3,699.39
3635,6/13/2023,Technical Skills,External,Failed,Greenview,Oscar Gonzalez,2,534.55
3636,8/26/2022,Communication Skills,External,Passed,South Ronnieview,James Lopez,3,795.72
3637,3/21/2023,Project Management,External,Passed,Cynthiafort,Timothy Taylor,4,977.23
3640,1/31/2023,Communication Skills,External,Passed,Port Curtisfurt,Kerry Harrison,1,699.48
3643,3/27/2023,Leadership Development,Internal,Passed,Calvinfurt,Ian Bennett,4,712.43
3644,2/6/2023,Technical Skills,Internal,Failed,Port Aimee,Damon Ross,1,504.66
3645,5/6/2023,Leadership Development,External,Failed,Lake Michael,William Lambert,5,398.36
3646,7/22/2023,Communication Skills,External,Failed,Newmanburgh,Jeanne Turner,4,533.61
3648,2/26/2023,Leadership Development,Internal,Passed,East Nathanfort,Elizabeth Barr,2,325.78
3649,12/18/2022,Leadership Development,External,Passed,Jackfurt,Madeline Wallace,4,336.33
3651,5/14/2023,Leadership Development,Internal,Failed,Port Martinfurt,Michelle Johnson,4,651.28
3653,1/20/2023,Customer Service,External,Failed,Lake Carlmouth,Kim Moss,1,791.72
3654,4/11/2023,Project Management,Internal,Failed,Peterbury,Lisa Solis,4,553.86
3656,6/14/2023,Project Management,Internal,Failed,Lake Henryton,Louis Fox,4,867.03
3657,5/26/2023,Project Management,External,Failed,West Lori,Timothy Taylor,1,710.14
3660,5/19/2023,Leadership Development,Internal,Passed,Port John,Logan Nelson,4,849.77
3665,1/9/2023,Project Management,Internal,Passed,Shaneland,Betty Kelley,3,752.33
3667,2/3/2023,Leadership Development,Internal,Passed,North Williamborough,Emily Robinson,3,860.31
3670,9/25/2022,Project Management,External,Passed,East Rhonda,Emily Davis,5,942.09
3672,8/29/2022,Project Management,External,Failed,Port Stephen,George Orozco,1,358.73
3675,9/7/2022,Customer Service,Internal,Passed,East Biancabury,Catherine Hardin,5,992.37
3676,2/10/2023,Customer Service,Internal,Failed,Taylorbury,April Parrish,5,113.48
3677,10/5/2022,Leadership Development,External,Failed,New Jenna,Brandon Cunningham,4,882.2
3678,9/6/2022,Customer Service,Internal,Failed,Jillside,David Underwood,2,288.16
3679,1/16/2023,Leadership Development,External,Passed,North Davidhaven,Christopher Santos,1,815.52
3680,5/15/2023,Leadership Development,Internal,Passed,Markberg,Matthew Peterson,4,461.06
3681,3/22/2023,Customer Service,External,Failed,Timview,Mrs. Maria Cantrell MD,2,580.16
3684,10/29/2022,Communication Skills,Internal,Passed,Lake Janet,Timothy Coleman,2,939.39
3687,12/26/2022,Customer Service,External,Failed,Mitchellfurt,Austin Maynard,3,614.53
3689,2/25/2023,Communication Skills,External,Passed,West Teresashire,Henry Hines,1,734.94
3691,3/6/2023,Leadership Development,Internal,Passed,Pierceport,Eric Snyder,3,311.28
3692,3/29/2023,Technical Skills,Internal,Passed,Nolanport,Robert Barnett,5,671.88
3696,1/13/2023,Technical Skills,Internal,Passed,South Hannahmouth,James Gonzalez,2,299.59
3697,4/24/2023,Technical Skills,Internal,Failed,East Vincent,Jennifer Lopez,2,982.33
3700,2/25/2023,Project Management,Internal,Failed,East Elizabeth,Andrew Haynes,4,667.34
3701,8/21/2022,Communication Skills,Internal,Failed,West Justinmouth,Kathleen Cole,4,480.17
3702,2/15/2023,Leadership Development,External,Failed,East Erik,Jacob Fox,3,346.28
3706,6/7/2023,Customer Service,Internal,Passed,East Virginiaton,Emily Baker,1,304.9
3707,12/24/2022,Leadership Development,External,Passed,North Benjaminhaven,Michelle Lopez,3,778.72
3709,4/7/2023,Leadership Development,Internal,Failed,Lake Lisastad,Susan Fitzgerald,4,339.84
3710,6/2/2023,Leadership Development,External,Passed,Martinezborough,John Anderson,1,791.78
3711,10/19/2022,Leadership Development,External,Failed,Lake Robert,Shawn Newman,5,853.26
3713,5/17/2023,Customer Service,External,Failed,Lake Danielview,Terry Short,5,235.82
3714,5/18/2023,Leadership Development,Internal,Passed,Lauraside,Jonathan Williams,5,448.57
3715,1/11/2023,Leadership Development,External,Failed,Thomasstad,David Garza,3,572.56
3719,10/8/2022,Project Management,Internal,Failed,West Rachaelborough,Brittany Clark,3,727.75
3725,5/23/2023,Customer Service,External,Failed,Garcialand,Carrie Stanton,3,135.18
3727,5/2/2023,Project Management,Internal,Failed,Jacobsshire,Andrew Hansen,5,693.8
3728,7/10/2023,Customer Service,Internal,Passed,New Codyview,Erin Keller DVM,5,419.79
3729,12/12/2022,Customer Service,External,Failed,Lake Riley,Jacob Roach,1,693.56
3730,8/29/2022,Leadership Development,External,Failed,Matthewburgh,Douglas Robinson,1,161.47
3732,12/9/2022,Technical Skills,Internal,Failed,Kylieland,Jason Lane,5,695.42
3734,3/5/2023,Communication Skills,Internal,Failed,Joseport,Lynn Fleming,2,702.69
3735,10/25/2022,Technical Skills,External,Failed,Port Leonard,Christopher Jackson,1,473.1
3736,10/25/2022,Project Management,Internal,Failed,Lake Cathyshire,Brandy Drake,2,119.82
3737,11/17/2022,Customer Service,External,Failed,Hickmanbury,James Green DVM,1,157.8
3738,9/1/2022,Technical Skills,Internal,Passed,Mathewburgh,Steven Sharp,3,791.98
3742,4/22/2023,Communication Skills,Internal,Passed,West Randyland,Troy Willis,3,620.63
3743,11/17/2022,Leadership Development,Internal,Passed,Smithview,James Riley,3,439.3
3744,5/23/2023,Communication Skills,Internal,Passed,Beverlyshire,Hannah Trevino,1,716.39
3746,2/22/2023,Project Management,Internal,Passed,New Curtis,Kara Kemp,3,337.15
3747,10/18/2022,Leadership Development,External,Failed,Lake Andrewport,Bruce Sanford,5,725.6
3748,12/23/2022,Customer Service,Internal,Failed,West Frank,Jason Chan,5,588.88
3749,9/28/2022,Technical Skills,External,Passed,Ryanburgh,Rebekah Campbell,4,742.98
3750,9/27/2022,Project Management,External,Passed,Andrewport,Paul Williams,5,283.05
3751,11/10/2022,Customer Service,Internal,Failed,Teresabury,Brittney Miller,4,511.13
3752,5/31/2023,Communication Skills,Internal,Passed,West Haleyfort,Joseph Chambers,1,158.86
3756,3/27/2023,Technical Skills,External,Failed,South Hollyton,Jimmy Roach,4,521.51
3757,10/21/2022,Technical Skills,Internal,Failed,Port Scott,Valerie Villegas,2,132.09
3758,1/16/2023,Leadership Development,Internal,Failed,Jenniferfurt,Matthew Rios,4,917.17
3759,8/11/2022,Project Management,Internal,Passed,Garyshire,Justin Carter,2,790.71
3760,11/28/2022,Technical Skills,External,Passed,New Teresaland,Billy Baker,1,680.48
